Custody,Sentence_Length,Gender,Age_Cont,Ethnicity,Offence,Prev_Convictions,GP_first,AF_Injury,AF_Vuln_Victim,AF_Rep_Assault,AF_Weapon,MF_Remorse,MF_Good_Char
1,171,Male,42,0,Affray,10 or more,1,0,1,1,0,0,0
1,82,Male,20,1,Assault,1 to 3,0,1,0,0,0,0,0
0,NA,Male,20,0,Affray,None,0,0,0,1,0,1,1
0,NA,Male,27,0,Affray,4 to 9,0,0,0,0,0,0,0
0,NA,Male,22,0,Affray,None,1,0,0,0,0,1,1
1,88,Male,21,1,Affray,4 to 9,0,0,0,1,1,1,0
1,109,Male,36,0,Affray,1 to 3,0,0,0,1,0,1,0
1,85,Male,27,1,Affray,4 to 9,0,0,0,1,1,0,0
1,23,Male,21,0,Assault,1 to 3,1,0,0,0,0,0,0
1,144,Male,38,1,GBH,1 to 3,1,1,0,0,0,1,0
0,NA,Male,28,0,Affray,1 to 3,0,0,1,0,0,0,0
0,NA,Male,29,0,Assault,1 to 3,0,0,0,0,0,1,0
0,NA,Male,22,0,GBH,None,1,0,0,0,0,0,0
0,NA,Male,18,0,GBH,None,1,0,0,0,1,1,0
1,247,Male,22,0,Intent,None,0,1,0,0,1,0,0
1,275,Male,26,0,Intent,4 to 9,0,1,0,0,1,0,0
1,307,Male,29,0,Intent,1 to 3,1,1,0,0,1,1,0
1,28,Male,28,1,Affray,4 to 9,1,0,0,0,1,0,0
0,NA,Male,30,0,Assault,None,0,0,0,0,0,0,0
0,NA,Male,19,0,Affray,4 to 9,1,0,0,0,1,0,0
1,169,Male,42,1,GBH,None,1,0,0,1,0,0,0
1,167,Male,18,1,Intent,None,1,0,0,1,0,0,0
1,163,Male,22,0,GBH,None,1,0,0,1,0,0,0
1,168,Female,39,1,GBH,None,1,0,0,1,0,0,0
1,142,Male,53,1,Affray,4 to 9,0,0,0,0,1,0,0
1,167,Male,32,0,Affray,1 to 3,0,1,0,1,1,0,0
1,143,Male,19,1,Affray,1 to 3,0,1,0,1,1,0,0
1,115,Male,20,0,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Male,22,0,Affray,None,1,0,0,0,1,1,1
0,NA,Female,33,0,GBH,None,1,0,0,0,0,0,1
0,NA,Male,23,0,Affray,None,1,0,0,0,0,1,1
1,138,Male,33,1,GBH,1 to 3,1,0,0,0,1,1,0
1,88,Male,24,0,GBH,1 to 3,1,0,0,0,0,0,0
1,139,Male,18,1,GBH,1 to 3,1,0,0,1,0,0,0
1,165,Male,32,0,Affray,1 to 3,1,1,0,1,1,0,0
1,139,Male,31,0,Affray,1 to 3,0,0,0,0,1,0,0
0,NA,Male,35,0,Affray,1 to 3,1,1,1,1,0,1,0
1,139,Male,33,1,GBH,1 to 3,1,1,0,0,0,0,0
0,NA,Female,25,0,Affray,None,0,1,0,0,1,1,1
0,NA,Male,19,0,Affray,1 to 3,1,0,0,0,0,1,0
0,NA,Male,44,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,40,1,Affray,10 or more,1,0,0,0,0,0,0
0,NA,Male,33,1,Affray,1 to 3,0,0,1,0,0,0,0
0,NA,Male,25,1,Affray,None,0,0,0,0,0,1,0
0,NA,Male,20,0,Assault,1 to 3,1,0,0,0,1,0,0
0,NA,Male,18,0,Assault,None,1,0,0,0,1,0,0
0,NA,Male,47,0,Affray,None,1,0,0,0,0,1,1
1,146,Male,20,0,GBH,1 to 3,0,1,0,1,0,0,0
0,NA,Male,19,0,Affray,10 or more,0,0,0,0,1,1,0
0,NA,Male,21,0,Affray,None,0,0,0,0,0,1,1
0,NA,Male,23,0,Affray,1 to 3,0,1,0,0,0,0,0
0,NA,Male,18,0,Affray,None,0,0,0,0,0,1,1
1,170,Male,26,1,GBH,4 to 9,0,0,0,0,1,0,0
1,173,Male,28,1,Harassment,10 or more,1,1,0,1,1,0,0
0,NA,Female,39,1,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Male,28,1,GBH,1 to 3,1,0,0,0,0,1,0
0,NA,Male,18,0,Assault,4 to 9,0,1,1,0,1,0,0
1,144,Male,19,1,Affray,1 to 3,0,0,1,1,0,0,0
1,166,Male,27,0,GBH,4 to 9,1,1,0,0,1,1,0
1,142,Male,34,1,Affray,4 to 9,0,0,0,0,1,0,0
0,NA,Male,56,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,39,0,Affray,None,0,0,0,1,0,0,0
1,248,Male,34,1,Intent,1 to 3,0,0,0,0,1,0,0
1,275,Male,42,0,Intent,None,1,1,0,0,1,0,0
1,54,Male,47,0,Assault,None,0,0,0,0,0,0,0
0,NA,Male,44,1,GBH,None,0,0,0,0,0,0,0
1,135,Male,23,0,GBH,1 to 3,0,1,0,0,0,1,0
1,52,Male,33,1,Affray,None,0,0,0,0,0,1,0
1,166,Male,21,1,GBH,4 to 9,0,0,0,1,0,0,0
0,NA,Male,53,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,19,1,Affray,1 to 3,1,0,0,1,0,1,0
0,NA,Male,20,0,Affray,None,0,0,0,0,0,0,1
1,28,Male,43,1,Assault,1 to 3,1,0,0,0,0,1,0
0,NA,Male,26,1,GBH,None,0,1,0,0,0,0,0
1,166,Male,28,0,GBH,1 to 3,0,0,0,0,1,0,0
0,NA,Male,41,1,Affray,None,1,0,0,0,0,1,0
0,NA,Male,20,1,GBH,None,0,0,0,0,0,0,0
1,58,Male,37,1,Affray,None,0,0,0,0,0,0,0
0,NA,Male,37,0,Assault,None,0,0,0,0,0,0,1
0,NA,Male,38,0,Assault,4 to 9,0,0,0,0,0,1,0
0,NA,Male,54,0,Affray,None,0,0,1,0,0,1,1
0,NA,Male,31,1,Affray,None,0,0,0,0,0,0,1
0,NA,Male,29,0,Affray,None,0,0,0,0,0,0,1
0,NA,Male,28,0,Affray,None,0,0,0,0,0,0,1
1,280,Male,35,0,Intent,None,1,1,0,1,1,1,0
0,NA,Male,22,1,Affray,None,1,0,0,1,1,1,1
1,145,Male,34,0,GBH,None,0,1,0,0,1,0,1
0,NA,Male,29,0,Assault,None,0,0,0,0,1,0,1
0,NA,Male,31,0,Assault,1 to 3,0,0,0,1,0,0,0
0,NA,Female,19,0,Assault,1 to 3,1,0,0,0,0,1,0
0,NA,Female,39,0,Assault,None,1,1,1,0,0,1,1
0,NA,Male,39,0,Cruelty_Child,None,0,1,1,1,0,0,1
1,117,Male,18,0,Affray,1 to 3,0,0,0,1,1,0,0
1,52,Male,28,0,GBH,None,0,1,0,0,0,0,1
1,85,Male,18,1,Affray,1 to 3,0,0,0,0,1,0,0
0,NA,Male,46,0,Harassment,None,1,0,0,0,0,1,0
1,142,Male,24,0,Affray,4 to 9,0,0,0,1,1,0,0
1,251,Male,28,0,Intent,4 to 9,1,1,0,0,0,1,0
0,NA,Male,46,0,Harassment,1 to 3,1,0,0,0,0,0,0
0,NA,Female,54,0,Harassment,1 to 3,1,0,0,0,0,0,0
1,140,Male,36,1,Affray,10 or more,0,0,1,0,1,0,0
0,NA,Male,34,0,Affray,None,0,0,0,0,1,1,0
0,NA,Male,22,1,Affray,None,1,0,1,0,0,1,1
0,NA,Female,19,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,24,0,Affray,None,1,0,1,0,0,1,0
1,81,Male,19,0,Affray,1 to 3,0,0,0,1,0,0,0
1,59,Male,36,0,Affray,None,0,0,0,0,1,1,1
0,NA,Female,36,0,Harassment,1 to 3,0,0,0,0,0,0,0
1,169,Male,21,0,Assault,4 to 9,1,0,0,1,0,0,0
0,NA,Male,22,1,Affray,None,1,0,0,0,0,1,1
1,165,Male,37,0,GBH,10 or more,1,1,0,0,0,0,0
0,NA,Male,24,0,Assault,None,1,0,1,0,0,1,1
0,NA,Male,21,0,Affray,1 to 3,0,1,1,0,0,1,0
0,NA,Male,18,0,Affray,None,1,0,1,0,0,1,1
0,NA,Male,23,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,41,1,Cruelty_Child,1 to 3,1,0,1,0,1,1,0
0,NA,Male,45,0,Affray,None,0,0,0,0,0,1,1
1,53,Male,26,0,Harassment,1 to 3,0,1,0,0,0,0,0
0,NA,Male,31,0,GBH,None,0,0,0,0,1,0,0
0,NA,Female,21,1,Assault,None,0,0,0,0,0,0,1
1,135,Female,40,0,GBH,None,1,0,0,0,1,0,0
1,165,Male,41,0,GBH,None,0,1,0,0,1,0,1
1,168,Male,25,0,Assault,1 to 3,0,0,1,0,0,0,0
1,33,Male,22,0,Assault,None,0,0,0,0,0,1,0
1,115,Male,33,0,Assault,4 to 9,0,0,1,1,1,0,0
1,305,Female,26,0,Intent,None,0,0,0,0,1,0,0
1,284,Male,21,0,Intent,1 to 3,1,0,0,0,1,0,0
1,51,Male,44,1,Assault,1 to 3,1,0,0,1,0,1,0
1,80,Male,32,1,Affray,1 to 3,0,1,1,0,0,0,0
1,172,Male,19,1,GBH,1 to 3,1,1,0,0,0,1,0
1,144,Male,39,1,GBH,None,1,0,0,1,1,1,0
1,26,Male,21,0,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Male,36,0,Affray,4 to 9,0,0,0,0,0,0,0
1,107,Male,21,1,GBH,None,0,1,0,0,1,1,0
1,142,Male,18,0,GBH,None,1,1,0,0,1,1,0
1,165,Male,36,1,Affray,1 to 3,1,0,0,0,1,1,0
1,227,Male,29,0,Intent,1 to 3,1,0,0,0,1,1,0
1,222,Male,24,0,Intent,1 to 3,1,0,0,0,1,1,0
0,NA,Male,28,0,GBH,None,0,0,1,0,0,0,0
0,NA,Male,18,0,Affray,None,0,0,0,0,1,0,1
1,167,Male,20,1,Affray,4 to 9,0,0,0,0,1,0,0
1,171,Male,44,1,GBH,1 to 3,1,1,0,1,0,1,0
0,NA,Male,31,0,Affray,1 to 3,1,0,0,0,1,1,0
1,110,Male,35,1,Assault,4 to 9,0,0,0,0,0,0,0
1,89,Male,18,0,Affray,4 to 9,0,0,1,0,1,0,0
0,NA,Male,30,0,Affray,1 to 3,0,0,0,0,1,1,0
1,51,Male,29,0,Affray,4 to 9,0,0,0,0,0,0,0
0,NA,Male,34,0,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Female,18,0,Affray,4 to 9,1,0,0,0,0,0,0
1,170,Male,19,1,GBH,10 or more,1,1,1,1,1,0,0
0,NA,Male,30,0,GBH,None,0,0,0,0,0,0,1
1,136,Male,50,1,Affray,10 or more,1,0,1,1,1,0,0
1,83,Male,31,1,Affray,10 or more,1,0,0,0,1,0,0
1,115,Male,27,1,Affray,1 to 3,1,0,0,1,1,1,0
1,169,Male,20,0,Affray,None,1,0,0,0,1,1,0
1,30,Male,38,0,Assault,4 to 9,1,0,0,1,0,1,0
1,142,Male,20,1,GBH,1 to 3,0,0,0,0,0,1,0
1,285,Male,40,0,Intent,4 to 9,0,0,0,1,0,0,0
0,NA,Female,18,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,41,0,Affray,None,1,0,0,0,0,0,0
1,30,Male,30,0,Assault,4 to 9,1,0,1,0,0,1,0
0,NA,Male,40,0,Affray,1 to 3,0,0,0,0,0,0,0
1,107,Male,30,0,Affray,4 to 9,1,0,0,0,1,0,0
0,NA,Male,23,0,Affray,1 to 3,1,0,0,0,0,1,0
1,166,Male,31,1,Affray,1 to 3,1,0,1,1,0,1,0
0,NA,Male,50,0,Assault,1 to 3,1,0,0,0,0,0,0
1,165,Male,20,0,Intent,1 to 3,1,0,1,1,1,0,0
1,229,Male,23,0,Intent,1 to 3,1,0,1,1,1,0,0
1,230,Male,27,0,Intent,10 or more,1,0,1,1,1,0,0
0,NA,Male,28,0,Affray,None,1,0,1,1,0,0,0
0,NA,Female,41,0,Affray,None,1,0,1,1,0,0,1
0,NA,Female,20,1,Affray,None,1,0,1,1,0,0,1
0,NA,Male,24,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,21,0,Affray,None,1,1,0,0,0,1,1
0,NA,Female,28,0,Assault,4 to 9,0,0,0,0,0,1,0
0,NA,Male,25,0,Harassment,None,1,0,0,0,0,1,0
0,NA,Male,34,1,Affray,1 to 3,0,0,0,0,0,0,0
1,310,Male,58,0,Intent,1 to 3,0,0,0,1,1,0,0
1,280,Male,34,0,Intent,4 to 9,0,1,1,0,0,0,0
0,NA,Male,47,0,Affray,1 to 3,0,1,0,0,1,1,0
1,84,Male,22,0,GBH,4 to 9,1,0,0,0,1,1,0
1,139,Male,30,1,Affray,None,1,1,0,1,0,0,0
0,NA,Male,18,1,Affray,1 to 3,1,0,1,0,0,1,0
0,NA,Male,49,0,Cruelty_Child,None,1,0,0,0,1,0,1
1,173,Male,24,0,Affray,1 to 3,1,0,0,1,1,0,0
0,NA,Male,19,0,Assault,1 to 3,0,0,1,0,0,0,0
1,60,Female,22,0,Affray,None,1,1,0,1,0,1,0
0,NA,Male,25,0,GBH,None,0,0,1,0,0,0,1
1,82,Male,26,1,Affray,4 to 9,1,1,1,1,0,0,0
1,166,Female,31,0,GBH,1 to 3,1,1,0,1,1,1,0
1,86,Male,43,0,Affray,1 to 3,0,1,0,1,0,0,0
1,143,Male,33,0,Affray,1 to 3,0,0,1,1,1,0,0
1,32,Male,19,0,Assault,4 to 9,0,1,0,0,0,0,0
0,NA,Female,28,0,Affray,4 to 9,1,0,0,0,0,1,0
1,54,Male,27,0,Assault,4 to 9,1,0,0,0,0,1,0
0,NA,Male,19,1,Affray,None,0,0,0,0,1,0,0
1,282,Male,24,0,Intent,1 to 3,0,1,0,0,1,0,0
1,139,Male,25,0,GBH,1 to 3,1,1,0,0,0,1,0
1,134,Male,20,1,Affray,1 to 3,0,0,0,0,0,0,0
1,136,Male,32,1,GBH,1 to 3,0,0,0,0,0,0,0
1,88,Male,26,0,Affray,1 to 3,1,0,1,0,1,0,0
1,164,Male,22,1,GBH,1 to 3,0,1,0,1,0,0,0
0,NA,Male,46,0,GBH,1 to 3,0,0,0,1,0,1,0
0,NA,Male,37,0,Assault,1 to 3,0,0,0,0,0,0,0
1,143,Male,22,1,Affray,1 to 3,0,0,0,1,1,0,0
1,276,Male,19,0,Intent,10 or more,0,0,1,0,0,0,0
0,NA,Male,37,0,Affray,None,1,0,0,0,1,0,0
1,25,Male,22,1,Assault,1 to 3,0,0,0,0,0,0,0
0,NA,Female,24,0,Harassment,1 to 3,1,0,0,0,1,0,0
0,NA,Male,23,0,Affray,4 to 9,1,0,0,1,0,0,0
0,NA,Male,28,0,Affray,1 to 3,1,0,0,1,0,0,0
0,NA,Male,52,0,Affray,1 to 3,1,0,0,1,0,0,0
1,140,Male,34,0,Affray,4 to 9,0,1,0,1,0,0,0
0,NA,Male,20,1,Affray,10 or more,1,1,0,0,0,0,0
0,NA,Male,29,0,Assault,None,1,0,0,0,0,0,1
1,87,Male,30,0,Affray,1 to 3,1,0,0,1,0,1,0
1,166,Male,32,0,Affray,4 to 9,0,0,0,0,1,0,0
1,115,Male,40,0,Affray,1 to 3,1,1,0,1,1,0,0
0,NA,Female,21,1,GBH,None,0,0,0,0,1,1,0
1,145,Male,23,1,Intent,None,0,1,0,0,0,1,1
0,NA,Male,24,0,Affray,1 to 3,0,0,0,0,1,1,0
0,NA,Male,55,0,Affray,1 to 3,0,1,0,0,0,1,0
1,167,Male,33,0,Affray,1 to 3,0,1,1,1,1,0,0
1,308,Male,39,0,Intent,None,0,1,0,1,1,1,1
1,279,Male,40,0,Intent,None,0,1,0,0,1,1,0
0,NA,Male,29,0,Affray,4 to 9,1,0,0,0,0,1,0
0,NA,Male,20,1,Affray,10 or more,1,0,0,0,0,0,0
1,141,Male,22,0,Affray,4 to 9,0,1,0,0,1,1,0
1,59,Male,21,0,Assault,10 or more,0,1,0,1,1,0,0
0,NA,Male,47,0,Assault,None,1,0,0,0,0,1,1
1,85,Male,40,0,Assault,None,0,0,1,1,0,0,0
0,NA,Male,32,0,Affray,1 to 3,0,0,0,1,1,1,0
0,NA,Male,30,1,Affray,1 to 3,0,0,0,0,1,0,0
1,139,Male,48,0,Affray,1 to 3,1,1,0,0,1,0,0
0,NA,Male,32,0,Affray,None,0,1,0,0,0,0,0
0,NA,Male,29,0,Affray,None,0,1,0,0,0,0,0
1,114,Male,20,0,Affray,4 to 9,1,0,0,0,1,0,0
0,NA,Male,33,1,Affray,None,1,0,0,0,1,1,1
1,275,Male,21,0,Intent,1 to 3,0,0,0,0,1,0,0
0,NA,Male,18,0,Affray,None,0,0,0,0,0,1,0
0,NA,Male,21,1,Affray,None,0,0,0,0,0,1,0
0,NA,Male,20,0,Affray,None,0,0,0,0,0,1,0
0,NA,Male,19,1,GBH,None,1,0,0,0,1,1,1
0,NA,Female,36,1,Harassment,None,1,0,0,0,0,1,0
0,NA,Male,22,1,Affray,1 to 3,0,0,0,1,1,1,0
1,227,Male,23,0,Intent,None,1,0,0,0,0,1,0
1,87,Male,22,0,Affray,None,0,0,0,0,0,0,1
1,143,Male,26,1,Affray,None,0,0,0,0,0,1,0
1,248,Male,25,0,Intent,4 to 9,0,0,0,0,1,1,0
1,281,Male,39,0,Intent,4 to 9,0,1,0,0,1,1,0
1,140,Male,24,1,Affray,4 to 9,0,1,0,1,1,0,0
0,NA,Male,33,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,25,0,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,34,1,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,44,1,Harassment,4 to 9,0,0,0,0,0,0,0
1,88,Male,21,1,Affray,1 to 3,1,0,0,0,0,0,0
1,79,Male,19,0,Affray,4 to 9,1,0,0,0,0,0,0
0,NA,Male,22,0,GBH,None,1,1,0,0,0,1,1
1,145,Male,20,0,GBH,1 to 3,0,1,0,0,0,0,0
0,NA,Male,27,0,Assault,4 to 9,0,0,0,0,0,0,0
0,NA,Female,22,0,GBH,None,1,1,0,0,0,1,1
1,142,Male,28,0,Affray,10 or more,1,1,0,0,1,0,0
0,NA,Male,20,0,Affray,None,0,0,0,1,0,0,0
1,145,Female,19,1,GBH,1 to 3,0,0,0,1,0,0,0
1,167,Male,34,1,Affray,1 to 3,0,0,1,1,1,0,0
0,NA,Male,22,1,Affray,10 or more,1,1,0,0,0,1,0
0,NA,Male,29,1,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,43,1,Assault,1 to 3,0,0,0,0,0,0,0
0,NA,Male,26,0,Affray,None,1,0,0,0,1,1,0
0,NA,Female,19,1,Affray,1 to 3,0,0,0,1,0,0,0
1,138,Male,43,0,GBH,1 to 3,0,0,0,1,1,1,0
1,256,Male,52,0,Intent,10 or more,0,0,1,1,1,0,0
1,280,Male,27,0,Intent,None,0,0,1,0,0,0,0
0,NA,Female,40,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,22,1,Assault,4 to 9,0,0,0,0,0,1,0
1,280,Male,18,1,Intent,4 to 9,0,0,0,0,1,0,0
1,84,Male,28,0,Affray,1 to 3,0,0,1,1,1,0,0
1,59,Male,23,1,Affray,1 to 3,1,0,1,1,1,0,0
0,NA,Male,24,0,Affray,1 to 3,0,0,1,0,0,1,0
0,NA,Male,18,0,GBH,1 to 3,0,0,0,0,0,0,0
0,NA,Male,22,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,25,0,GBH,None,0,0,0,0,0,1,1
0,NA,Male,18,0,Affray,4 to 9,1,1,0,0,0,0,0
0,NA,Female,27,0,GBH,None,1,1,0,0,0,1,1
1,142,Female,19,0,Affray,10 or more,1,1,1,1,1,0,0
1,164,Male,31,0,Affray,10 or more,0,1,1,1,1,0,0
1,138,Male,22,0,Assault,10 or more,0,1,1,1,0,0,0
1,163,Male,22,0,Affray,1 to 3,1,1,0,1,1,0,0
1,173,Male,31,0,Affray,1 to 3,0,1,1,1,1,0,0
0,NA,Male,32,0,Affray,None,1,0,0,0,0,1,0
1,140,Male,33,1,Affray,10 or more,0,0,1,0,0,0,0
1,143,Male,24,1,Affray,1 to 3,1,0,1,1,0,1,0
0,NA,Female,18,0,Affray,1 to 3,0,0,0,0,1,1,0
0,NA,Male,36,0,Affray,4 to 9,0,0,0,0,0,0,0
1,86,Male,19,0,Affray,1 to 3,0,1,0,0,0,0,0
0,NA,Male,60,1,Assault,None,0,0,0,0,0,1,1
1,168,Male,26,1,GBH,None,1,1,0,0,1,1,1
0,NA,Male,30,0,Assault,None,0,0,0,0,0,1,0
1,283,Male,24,0,Intent,None,0,1,0,0,1,0,0
1,283,Male,50,0,Intent,None,0,1,0,0,1,0,0
1,139,Male,31,1,GBH,None,0,0,1,1,0,1,0
0,NA,Male,29,1,Affray,None,0,0,0,0,0,1,0
0,NA,Male,22,0,Affray,None,1,0,0,1,1,1,0
1,26,Male,36,0,Harassment,1 to 3,1,0,0,0,0,0,0
0,NA,Male,32,0,Affray,4 to 9,1,0,1,0,0,1,0
1,110,Female,27,1,GBH,None,0,0,0,1,0,1,1
0,NA,Female,28,0,Assault,None,1,0,0,0,0,0,0
1,57,Male,31,0,Affray,None,0,0,0,0,1,0,0
1,82,Male,33,1,Affray,4 to 9,1,0,1,0,0,0,0
1,86,Male,27,0,Affray,None,0,0,1,1,1,0,0
1,88,Male,33,0,Affray,None,0,0,1,1,0,0,0
1,80,Male,33,1,Affray,None,0,0,1,1,0,0,0
0,NA,Male,21,0,Affray,None,1,0,0,1,1,1,1
0,NA,Male,18,0,Affray,None,1,0,0,1,1,1,1
0,NA,Male,43,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,24,0,GBH,1 to 3,1,0,0,0,0,1,0
1,135,Male,33,1,Affray,1 to 3,0,0,1,1,1,0,0
1,82,Male,25,1,Affray,None,0,0,1,1,1,0,0
0,NA,Male,18,0,Affray,1 to 3,1,0,0,0,0,0,0
1,86,Male,22,0,Affray,1 to 3,0,0,1,0,0,0,0
1,106,Male,18,0,Affray,None,1,0,0,0,1,1,1
1,171,Male,23,1,Affray,1 to 3,0,0,1,0,1,0,0
1,61,Male,29,0,Harassment,None,0,0,1,0,0,0,0
1,23,Male,31,0,Harassment,None,0,0,1,0,0,0,1
1,27,Male,33,0,Harassment,None,0,0,1,0,0,0,1
0,NA,Male,19,0,Harassment,None,0,0,0,0,0,0,1
0,NA,Male,24,0,Harassment,None,0,0,0,0,0,0,1
0,NA,Male,24,0,Affray,None,1,0,0,0,0,1,0
0,NA,Female,49,0,GBH,None,1,0,0,0,1,0,0
0,NA,Male,40,0,Affray,None,0,0,0,0,0,0,0
1,143,Male,20,0,GBH,4 to 9,1,0,0,0,1,0,0
1,57,Female,33,0,Affray,1 to 3,1,0,0,0,0,0,0
1,168,Male,28,0,Affray,1 to 3,1,1,1,1,0,1,0
0,NA,Male,40,0,Affray,None,0,0,0,0,1,1,0
0,NA,Male,47,0,GBH,None,0,0,1,0,0,1,1
0,NA,Male,35,0,Affray,None,0,0,0,0,1,0,0
1,143,Male,29,1,Affray,1 to 3,0,1,0,0,0,1,0
1,141,Male,37,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,44,0,Assault,4 to 9,0,0,0,0,1,0,0
1,89,Male,22,0,Affray,4 to 9,0,0,0,0,1,0,0
1,89,Male,18,1,Affray,1 to 3,0,0,0,0,1,0,0
0,NA,Male,27,0,GBH,4 to 9,0,0,0,0,0,0,0
1,140,Male,23,1,Affray,None,1,0,0,0,0,1,0
0,NA,Female,23,1,Harassment,None,0,0,0,0,0,0,1
1,166,Male,34,0,Affray,1 to 3,0,0,1,1,1,0,0
1,28,Male,31,1,Assault,4 to 9,0,0,0,0,0,0,0
1,275,Male,29,0,Intent,1 to 3,0,1,0,0,1,1,0
1,145,Male,25,1,Affray,1 to 3,0,1,0,1,1,0,0
0,NA,Male,46,0,Affray,None,1,1,1,0,0,1,0
0,NA,Male,27,1,Affray,None,1,0,0,0,0,1,0
0,NA,Female,24,0,GBH,None,0,0,0,0,0,1,1
1,57,Male,36,1,Affray,None,0,0,0,0,1,0,0
1,307,Male,23,0,Intent,4 to 9,0,1,0,0,0,0,0
0,NA,Male,19,0,Affray,None,0,0,0,1,0,1,0
1,281,Male,53,0,Affray,10 or more,0,0,0,0,1,0,0
0,NA,Male,23,1,Harassment,None,0,1,1,1,0,0,1
1,32,Male,22,1,Harassment,10 or more,0,0,1,0,0,0,0
1,168,Male,28,0,Affray,1 to 3,1,0,1,1,0,0,0
0,NA,Male,35,1,Affray,10 or more,1,0,0,0,1,1,0
1,172,Male,27,1,GBH,None,1,1,0,0,1,1,0
0,NA,Female,33,0,Affray,4 to 9,0,0,0,0,0,1,0
0,NA,Male,19,0,GBH,None,0,0,0,0,0,1,1
1,135,Male,21,0,Affray,1 to 3,1,1,0,0,1,0,0
1,139,Male,23,1,GBH,1 to 3,1,1,0,0,0,0,0
1,143,Male,19,0,Affray,10 or more,0,0,0,1,0,0,0
0,NA,Male,40,0,Affray,None,1,0,0,0,1,1,0
1,225,Male,23,0,Intent,1 to 3,0,0,0,0,1,0,0
1,52,Male,25,0,Assault,10 or more,1,1,0,0,1,0,0
1,138,Male,24,0,Affray,1 to 3,1,0,0,1,1,1,0
1,88,Male,34,0,Affray,10 or more,1,0,0,0,0,0,0
1,169,Male,21,0,Affray,1 to 3,0,1,1,0,1,0,0
0,NA,Male,40,0,Affray,None,0,0,0,0,1,1,1
1,229,Male,27,0,GBH,4 to 9,1,1,0,1,1,0,0
1,255,Male,42,0,GBH,4 to 9,0,1,0,1,1,0,0
1,113,Male,21,0,Affray,None,0,1,0,1,1,0,0
1,141,Male,18,1,Affray,4 to 9,0,1,0,1,1,0,0
0,NA,Male,22,0,GBH,None,1,1,0,0,0,0,0
0,NA,Male,22,0,GBH,None,1,1,0,0,0,1,1
1,85,Male,41,0,Affray,4 to 9,0,0,0,0,0,0,0
1,115,Male,39,1,GBH,1 to 3,1,0,0,0,0,0,0
1,145,Male,23,0,GBH,1 to 3,0,1,0,0,0,0,0
1,145,Male,20,1,Affray,1 to 3,0,0,0,1,1,0,0
1,164,Male,22,0,GBH,None,1,1,0,0,0,1,1
1,166,Male,32,1,GBH,None,1,1,0,0,0,1,1
0,NA,Male,18,0,Affray,None,1,1,0,0,0,0,1
0,NA,Male,31,0,Affray,None,0,0,0,0,1,0,0
1,86,Male,30,1,Affray,None,0,1,0,1,0,0,1
0,NA,Female,23,0,GBH,None,0,1,0,1,0,1,1
1,196,Male,46,0,GBH,1 to 3,0,0,0,1,1,0,0
0,NA,Male,39,1,Affray,1 to 3,0,0,0,1,0,1,0
0,NA,Male,24,0,Affray,None,1,0,0,1,0,0,1
0,NA,Male,28,0,Assault,4 to 9,0,0,1,0,0,1,0
0,NA,Male,28,0,Affray,None,0,0,0,0,1,1,1
0,NA,Male,19,0,Assault,None,0,0,0,0,0,0,0
1,170,Male,25,1,Intent,None,0,0,0,0,0,1,1
0,NA,Male,32,0,Harassment,1 to 3,0,1,0,0,0,0,0
1,285,Male,24,0,Intent,1 to 3,0,1,1,1,1,0,0
1,112,Male,23,0,GBH,None,1,0,0,0,1,1,0
0,NA,Female,30,0,Cruelty_Child,None,0,0,1,0,0,1,1
0,NA,Male,23,0,Affray,None,1,0,1,1,0,0,0
0,NA,Male,22,0,Affray,None,0,0,1,1,0,0,0
0,NA,Male,20,0,GBH,None,1,0,0,0,0,1,0
0,NA,Male,19,1,Affray,4 to 9,1,0,0,0,0,0,1
0,NA,Female,37,0,Cruelty_Child,None,0,0,0,0,0,0,1
1,256,Male,41,0,Intent,1 to 3,1,0,0,0,1,0,0
1,163,Male,41,1,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Female,24,1,Affray,None,1,0,0,0,0,1,1
0,NA,Male,33,1,Affray,1 to 3,1,0,0,0,0,1,0
0,NA,Male,44,0,Affray,None,0,0,0,0,0,1,0
0,NA,Male,28,0,Affray,1 to 3,0,0,0,0,0,0,0
